,id,uuid,category,muscles,muscles_secondary,equipment,license,license_author,images,exercises,variations
156,371,66a42396-c207-44da-bc75-758a89d32404,"{'id': 9, 'name': 'Legs'}","[{'id': 11, 'name': 'Biceps femoris', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-11.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-11.svg'}, {'id': 7, 'name': 'Gastrocnemius', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-7.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-7.svg'}, {'id': 8, 'name': 'Gluteus maximus', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-8.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-8.svg'}, {'id': 10, 'name': 'Quadriceps femoris', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-10.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-10.svg'}]","[{'id': 7, 'name': 'Gastrocnemius', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-7.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-7.svg'}, {'id': 8, 'name': 'Gluteus maximus', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-8.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-8.svg'}]",[],"{'id': 3, 'full_name': 'Creative Commons Public Domain 1.0', 'short_name': 'CC0', 'url': 'http://creativecommons.org/publicdomain/zero/1.0/'}",BFad07,[],"[{'id': 6, 'uuid': 'a27cfdd9-5299-49ab-85f5-6e4042657549', 'name': 'Beinpresse', 'description': '<p>In die Maschine setzten und die Füße auf die Auflage stellen, der Abstand, etwas mehr als schulterbreit. Die Füße sind etwas nach außen gedreht.</p>\r\n<p>Das Gewicht wird so weit abgesenkt, dass die Knie einen rechten Winkel machen. Sofort wird das Gewicht nach oben gedrückt. Die Knie zeigen etwas nach außen und werden nie ganz ausgestreckt, die Bewegung bleibt immer flüssig, also weder oben noch unten irgendwelche Pausen einlegen!</p>', 'creation_date': '2013-05-05', 'language': 1, 'license': 1, 'license_author': 'wger.de'}, {'id': 788, 'uuid': '6c8e863c-f6c2-4ad0-a0e9-5e6d9e6a928b', 'name': 'Leg Press', 'description': 'The leg press is a weight training exercise in which the individual pushes a weight or resistance away from them using their legs.', 'creation_date': '2020-04-26', 'language': 2, 'license': 3, 'license_author': 'BFad07'}]",15.0
157,373,5f0b757c-0d6a-430b-9d5e-3bfba202878e,"{'id': 9, 'name': 'Legs'}","[{'id': 10, 'name': 'Quadriceps femoris', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-10.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-10.svg'}]","[{'id': 8, 'name': 'Gluteus maximus', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-8.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-8.svg'}]",[],"{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",wger.de,[],"[{'id': 54, 'uuid': 'e7d0cc2d-e28b-479f-91d9-7eab7b686fd8', 'name': 'Beinpresse Eng', 'description': '<p>In die Maschine setzten und die F&uuml;&szlig;e auf die Auflage stellen. Dabei sollte etwa so viel Platz dazwischen bleiben, dass noch ein Fu&szlig; dazwischen Platz h&auml;tte. Die F&uuml;&szlig;e sind wie beim normalen Bankdr&uuml;cken etwas nach au&szlig;en gedreht.</p>\r\n<p>Der Bewegungsablauf ist wie bei bei der breite Beinpresse: das Gewicht wird so weit abgesenkt, dass die Knie einen rechten Winkel machen. Ohne Pause wird dann das Gewicht nach oben gedr&uuml;ckt. Die Knie zeigen etwas nach au&szlig;en und werden nie ganz ausgestreckt, die Bewegung bleibt immer fl&uuml;ssig, also weder oben noch unten irgendwelche Pausen einlegen!</p>', 'creation_date': '2013-05-05', 'language': 1, 'license': 1, 'license_author': 'wger.de'}, {'id': 115, 'uuid': '560e1a20-33e1-45db-ba5b-63f8c51af76d', 'name': 'Leg Presses (narrow)', 'description': '<p>The exercise is very similar to the wide leg press:</p>\n<p>Sit on the machine and put your feet on the platform so far apart\xa0 that you could just put another foot in between them. The feet are parallel and point up.</p>\n<p>Lower the weight so much, that the knees form a right angle. Push immediately the platform up again, without any pause. When in the lower position, the knees point a bit outwards and the movement should be always fluid.</p>', 'creation_date': '2013-05-05', 'language': 2, 'license': 1, 'license_author': 'wger.de'}]",15.0
158,374,661287d4-d1dc-485c-896b-73f90b000536,"{'id': 9, 'name': 'Legs'}","[{'id': 10, 'name': 'Quadriceps femoris', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-10.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-10.svg'}]","[{'id': 8, 'name': 'Gluteus maximus', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-8.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-8.svg'}]",[],"{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",wger.de,[],"[{'id': 114, 'uuid': '3caed096-c65e-434d-9792-33db636743e7', 'name': 'Leg Presses (wide)', 'description': '<p>Sit on the machine and put your feet on the platform, a bit more than shoulder wide. The feet are turned outwards by a few degrees.</p>\n<p>Lower the weight so much, that the knees form a right angle. Push immediately the platform up again, without any pause. When in the lower position, the knees point a bit outwards and the movement should be always fluid.</p>', 'creation_date': '2013-05-05', 'language': 2, 'license': 1, 'license_author': 'wger.de'}]",15.0
159,375,18104387-4567-4c1e-8d03-db0b274646dd,"{'id': 9, 'name': 'Legs'}","[{'id': 10, 'name': 'Quadriceps femoris', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-10.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-10.svg'}]",[],[],"{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",wger.de,"[{'id': 125, 'uuid': '17e5d7a3-d94c-41dd-830d-15a5e1834dff', 'exercise_base': 375, 'image': 'https://wger.de/media/exercise-images/130/Narrow-stance-hack-squats-1-1024x721.png', 'is_main': True, 'status': '2', 'style': '1'}, {'id': 126, 'uuid': '0dab623c-75f1-45a6-ba24-d80d42e5d284', 'exercise_base': 375, 'image': 'https://wger.de/media/exercise-images/130/Narrow-stance-hack-squats-2-1024x721.png', 'is_main': False, 'status': '2', 'style': '1'}]","[{'id': 402, 'uuid': '634dcf89-c346-4af8-8b09-61f238798877', 'name': 'Kniebeuge an Hackenschmidtmaschine', 'description': '<p>Setze dich in die Maschine und drücke deine Schultern auf das Polster. Deine Füße sind etwa Schulterbreit auseinander und zeigen leicht nach außen. Gehe nun langsam nach unten in die Knie bis sich, wie bei der regulären Kniebeuge, einen Winken von ca. 90° ergibt. Drücke dich wieder nach oben und wiederhole die Bewegung. Wichtig ist hier, dass du die Knie nicht ganz ausstreckst.</p>', 'creation_date': '2016-06-12', 'language': 1, 'license': 2, 'license_author': 'wger.de'}, {'id': 130, 'uuid': '2966e4a2-4306-4cb5-a2dc-8951cd192555', 'name': 'Leg Press on Hackenschmidt Machine', 'description': '', 'creation_date': '2013-05-05', 'language': 2, 'license': 1, 'license_author': 'wger.de'}]",15.0
160,376,c2078aac-e4e2-4103-a845-6252a3eb795e,"{'id': 9, 'name': 'Legs'}","[{'id': 14, 'name': 'Obliquus externus abdominis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-14.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-14.svg'}, {'id': 6, 'name': 'Rectus abdominis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-6.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-6.svg'}]",[],[],"{'id': 3, 'full_name': 'Creative Commons Public Domain 1.0', 'short_name': 'CC0', 'url': 'http://creativecommons.org/publicdomain/zero/1.0/'}",BFad07,[],"[{'id': 791, 'uuid': 'd543595d-bbad-40b8-a9a4-e67cbdb76490', 'name': 'Leg Raise', 'description': 'The leg raise is a strength training exercise which targets the iliopsoas (the anterior hip flexors). Because the abdominal muscles are used isometrically to stabilize the body during the motion, leg raises are also often used to strengthen the rectus abdominis muscle and the internal and external oblique muscles.', 'creation_date': '2020-04-26', 'language': 2, 'license': 3, 'license_author': 'BFad07'}]",
161,377,9e34bc01-9cec-4ee2-a9bb-9c937a471c24,"{'id': 10, 'name': 'Abs'}","[{'id': 6, 'name': 'Rectus abdominis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-6.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-6.svg'}]","[{'id': 3, 'name': 'Serratus anterior', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-3.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-3.svg'}]","[{'id': 4, 'name': 'Gym mat'}]","{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",wger.de,"[{'id': 139, 'uuid': 'c69477af-3337-46f1-819d-73a10c51e136', 'exercise_base': 377, 'image': 'https://wger.de/media/exercise-images/125/Leg-raises-2.png', 'is_main': True, 'status': '2', 'style': '1'}, {'id': 140, 'uuid': '7cd81b4a-15f1-464d-96db-c2f01152fb04', 'exercise_base': 377, 'image': 'https://wger.de/media/exercise-images/125/Leg-raises-1.png', 'is_main': False, 'status': '2', 'style': '1'}]","[{'id': 125, 'uuid': '7c3cc0ce-e335-4f5c-aa32-1576a908a539', 'name': 'Leg Raises, Lying', 'description': '<p>Lay down on a bench and hold onto the recliner with your hands to keep you stable. Hold your legs straight and lift them till they make an angle of about 45°. Make a short pause of 1 sec. and go slowly down to the initial position. To increase the intensity you can make a longer pause of 7 sec. every 5th time.</p>', 'creation_date': '2013-05-05', 'language': 2, 'license': 1, 'license_author': 'wger.de'}]",11.0
162,378,5f514f9e-6bd9-408e-85b2-c25eb04af33b,"{'id': 10, 'name': 'Abs'}","[{'id': 6, 'name': 'Rectus abdominis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-6.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-6.svg'}]","[{'id': 3, 'name': 'Serratus anterior', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-3.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-3.svg'}]",[],"{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",wger.de,[],"[{'id': 126, 'uuid': '3d8273d2-1fbe-4a8f-99a6-d2b5e204cb41', 'name': 'Leg Raises, Standing', 'description': '<p>Put your forearms on the pads on the leg raise machine, the body is hanging freely. Lift now your legs with a fast movement as high as you can, make a short pause of 1sec at the top, and bring them down again. Make sure that during the exercise your body does not swing, only the legs should move.</p>', 'creation_date': '2013-05-05', 'language': 2, 'license': 1, 'license_author': 'wger.de'}]",11.0
163,379,82aec7f9-ee03-4b24-8994-f6bde07c6a41,"{'id': 11, 'name': 'Chest'}","[{'id': 4, 'name': 'Pectoralis major', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-4.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-4.svg'}]",[],[],"{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",tuckerm,[],"[{'id': 211, 'uuid': 'a36e5cec-3b9d-4dd5-a3fb-cbcc78a97c3b', 'name': 'Leverage Machine Chest Press', 'description': '<p>Be sure to adjust seat height so that the handles are towards the bottom of your pectorals.</p>', 'creation_date': '2014-02-01', 'language': 2, 'license': 1, 'license_author': 'tuckerm'}]",7.0
164,380,fd595232-b9ad-4216-bba1-92298f993ea9,"{'id': 12, 'name': 'Back'}","[{'id': 12, 'name': 'Latissimus dorsi', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-12.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-12.svg'}]",[],[],"{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",tuckerm,[],"[{'id': 214, 'uuid': '212e98e1-3917-422c-a030-8b312e6b1812', 'name': 'Leverage Machine Iso Row', 'description': '<p>Adjust seat height so that the handles are at the bottom of your pectorals or just below.</p>', 'creation_date': '2014-02-01', 'language': 2, 'license': 1, 'license_author': 'tuckerm'}]",1.0
165,382,16089e03-5afc-4a18-a40a-beb337806ac0,"{'id': 10, 'name': 'Abs'}",[],[],[],"{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",bizyguy,[],"[{'id': 281, 'uuid': 'e1881607-9418-4bcc-8c69-2301a579637e', 'name': 'L Hold', 'description': '<p>Hold the L position for as long as possible</p>', 'creation_date': '2014-10-30', 'language': 2, 'license': 1, 'license_author': 'bizyguy'}, {'id': 753, 'uuid': '6ae461d7-daea-4ac7-999b-826fe28263b0', 'name': 'L Hold', 'description': '<p>Hänge dich an eine Klimmzugstange und hebe die Beine gerade an bis du einen 90° Winkel zwischen Beine und Oberkörper hast (L-Form). Halte die Position.</p>', 'creation_date': '2020-01-29', 'language': 1, 'license': 2, 'license_author': 'Wunschcoach'}]",
166,386,de22963a-5d42-4999-860e-377f64359432,"{'id': 11, 'name': 'Chest'}","[{'id': 4, 'name': 'Pectoralis major', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-4.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-4.svg'}]","[{'id': 5, 'name': 'Triceps brachii', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-5.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-5.svg'}]","[{'id': 7, 'name': 'none (bodyweight exercise)'}]","{'id': 2, 'full_name': 'Creative Commons Attribution Share Alike 4', 'short_name': 'CC-BY-SA 4', 'url': 'https://creativecommons.org/licenses/by-sa/4.0/deed.en'}",notdefine,[],"[{'id': 295, 'uuid': 'ec1db965-6315-438c-84dd-d52677e65c62', 'name': 'Liegestüzten Diamond', 'description': '<p>Liegestütze mit Händen zusammen. Die Hände werden so nebeneinander gelegt, das Daumen und Zeigefinger eine Raute (Diamant) bilden</p>', 'creation_date': '2014-12-21', 'language': 1, 'license': 2, 'license_author': 'notdefine'}]",
167,394,a7e6c20a-6ddc-4401-9935-ace2d02e3995,"{'id': 12, 'name': 'Back'}","[{'id': 12, 'name': 'Latissimus dorsi', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-12.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-12.svg'}]","[{'id': 1, 'name': 'Biceps brachii', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-1.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-1.svg'}, {'id': 13, 'name': 'Brachialis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-13.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-13.svg'}]",[],"{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",wger.de,"[{'id': 143, 'uuid': 'c0e334a0-25f4-4057-8dee-c6efeeabcf13', 'exercise_base': 394, 'image': 'https://wger.de/media/exercise-images/143/Cable-seated-rows-2.png', 'is_main': True, 'status': '2', 'style': '1'}, {'id': 144, 'uuid': '9d5d511e-d0a1-45e7-b656-07b0b86541d4', 'exercise_base': 394, 'image': 'https://wger.de/media/exercise-images/143/Cable-seated-rows-1.png', 'is_main': False, 'status': '2', 'style': '1'}]","[{'id': 37, 'uuid': '91fa0487-b137-4bef-86cf-39816cd5ee48', 'name': 'Long-Pulley', 'description': '<p>Setze dich hin, stelle die F&uuml;&szlig;e auf die St&uuml;tzstellen ab und greife die Stange mit breitem Griff. Ziehe nun die H&auml;nde auf den Nabel, nicht h&ouml;her. Dabei sollten die Arme nahe am K&ouml;rper bleiben und die Schultern so weit wie m&ouml;glich zusammengezogen werden. Lasse langsam und kontrolliert das Gewicht wieder nach vorne bis die Arme vollst&auml;ndig ausgestreckt sind.</p>', 'creation_date': '2013-05-05', 'language': 1, 'license': 1, 'license_author': 'wger.de'}, {'id': 143, 'uuid': 'b192c4eb-31c6-458e-b566-d3f38b5aa30c', 'name': 'Long-Pulley (low Row)', 'description': '<p>Sit down, put your feet on the supporting points and grab the bar with a wide grip. Pull the weight with a rapid movement towards your belly button, not upper. Keep your arms and elbows during the movement close to your body. Your shoulders are pulled together. Let the weight slowly down till your arms are completely stretched.</p>', 'creation_date': '2013-05-05', 'language': 2, 'license': 1, 'license_author': 'wger.de'}]",
168,395,77c98954-b50d-46f0-9912-3981f856d5a6,"{'id': 12, 'name': 'Back'}","[{'id': 12, 'name': 'Latissimus dorsi', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-12.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-12.svg'}]","[{'id': 1, 'name': 'Biceps brachii', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-1.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-1.svg'}, {'id': 13, 'name': 'Brachialis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-13.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-13.svg'}]",[],"{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",wger.de,[],"[{'id': 136, 'uuid': '490a615c-4185-4560-88a5-020f3aa40be2', 'name': 'Long-Pulley (eng)', 'description': '<p>Der Bewegungsablauf ist wie der vom Long-Pulley mit breitem Griff.</p>\r\n<p>Setze dich hin, stelle die F&uuml;&szlig;e auf die St&uuml;tzstellen ab und greife die Stange. Ziehe nun die H&auml;nde auf den Nabel, nicht h&ouml;her. Dabei sollten die Arme nahe am K&ouml;rper bleiben und die Schultern so weit wie m&ouml;glich zusammengezogen werden. Lasse langsam und kontrolliert das Gewicht wieder nach vorne bis die Arme vollst&auml;ndig ausgestreckt sind.</p>', 'creation_date': '2013-05-05', 'language': 1, 'license': 1, 'license_author': 'wger.de'}, {'id': 144, 'uuid': 'bcabc8cf-c005-4630-8853-ef4922e7fd91', 'name': 'Long-Pulley, Narrow', 'description': '<p>The exercise is the same as the regular long pulley, but with a narrow grip:</p>\n<p>Sit down, put your feet on the supporting points and grab the bar with a wide grip. Pull the weight with a rapid movement towards your belly button, not upper. Keep your arms and elbows during the movement close to your body. Your shoulders are pulled together. Let the weight slowly down till your arms are completely stretched.</p>', 'creation_date': '2013-05-05', 'language': 2, 'license': 1, 'license_author': 'wger.de'}]",
169,397,183e7279-f052-4c70-8381-bbbda3bb9afe,"{'id': 9, 'name': 'Legs'}","[{'id': 8, 'name': 'Gluteus maximus', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-8.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-8.svg'}, {'id': 10, 'name': 'Quadriceps femoris', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-10.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-10.svg'}]",[],"[{'id': 1, 'name': 'Barbell'}]","{'id': 2, 'full_name': 'Creative Commons Attribution Share Alike 4', 'short_name': 'CC-BY-SA 4', 'url': 'https://creativecommons.org/licenses/by-sa/4.0/deed.en'}",taylorbarbell,[],"[{'id': 389, 'uuid': '222e10a6-e3ba-40fd-9598-6c1d664b450a', 'name': 'Low Box Squat - Wide Stance', 'description': '<p>Unrack the bar and set your stance wide, beyond your hips.\xa0 Push your hips back and sit down to a box that takes you below parallel.\xa0 Sit completely down, do not touch and go.\xa0 Then explosively stand up.\xa0 Stay tight in your upper back and torso throughout the movement.</p>', 'creation_date': '2016-03-11', 'language': 2, 'license': 2, 'license_author': 'taylorbarbell'}]",12.0
170,405,425180b6-0523-4cb5-bb6a-3d477ad887f2,"{'id': 10, 'name': 'Abs'}","[{'id': 14, 'name': 'Obliquus externus abdominis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-14.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-14.svg'}]","[{'id': 6, 'name': 'Rectus abdominis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-6.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-6.svg'}]","[{'id': 4, 'name': 'Gym mat'}]","{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",Naatje,[],"[{'id': 276, 'uuid': '8ebe030b-7182-49a8-9eb2-1dafb05f5fc9', 'name': 'Lying Heel Touches', 'description': '<p>met de rug plat op de grond, benen in een hoek van 90 graden. armen naast het lichaam.</p>\n<p>\xa0</p>\n<p>1 breng de schouders iets naar boven.</p>\n<p>2 buig het bovenlichaam iets naar rechts terwijl je met de rechterhand de rechterhiel aantikt.</p>\n<p>3 ga terug naar startpositie.\xa0</p>\n<p>4 herhaal aan de linkerkant.</p>', 'creation_date': '2014-10-06', 'language': 6, 'license': 1, 'license_author': 'Naatje'}]",
171,406,aa3b4ebe-6dee-45ad-a345-cf2acebf4159,"{'id': 13, 'name': 'Shoulders'}",[],[],"[{'id': 3, 'name': 'Dumbbell'}]","{'id': 2, 'full_name': 'Creative Commons Attribution Share Alike 4', 'short_name': 'CC-BY-SA 4', 'url': 'https://creativecommons.org/licenses/by-sa/4.0/deed.en'}",Trix,[],"[{'id': 312, 'uuid': '5708d3c5-0016-446b-b3f4-54b2120e8297', 'name': 'Lying Rotator Cuff Exercise', 'description': '<p>This is an excercise for problems with the levator muscles. Primary\xa0\xa0Infraspinatus, secondary Teres Minor.</p>\n<p>Lying on side. Keep elbow on waist and in 90 dgr angle. Rotate towards stomach. Add weight as fit.</p>', 'creation_date': '2015-02-22', 'language': 2, 'license': 2, 'license_author': 'Trix'}]",
172,414,a70ccc73-bc04-4af5-9bb4-dbd5b24deea9,"{'id': 12, 'name': 'Back'}","[{'id': 12, 'name': 'Latissimus dorsi', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-12.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-12.svg'}]",[],[],"{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",wger.de,[],"[{'id': 141, 'uuid': 'a81d18a0-6280-44f8-ab5a-166d016e858e', 'name': 'MGM Machine', 'description': '', 'creation_date': '2013-05-05', 'language': 2, 'license': 1, 'license_author': 'wger.de'}]",
173,415,e13f19be-a3bd-4ed3-8915-176ea5bc7893,"{'id': 12, 'name': 'Back'}","[{'id': 12, 'name': 'Latissimus dorsi', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-12.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-12.svg'}]",[],[],"{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",wger.de,[],"[{'id': 49, 'uuid': '5af2ca13-8f3e-4a14-b70d-0e7655a1b6dd', 'name': 'MGM-Maschine', 'description': '', 'creation_date': '2013-05-05', 'language': 1, 'license': 1, 'license_author': 'wger.de'}]",
174,416,597f6ca8-99ba-4b6c-ae84-fa02c178988a,"{'id': 13, 'name': 'Shoulders'}","[{'id': 2, 'name': 'Anterior deltoid', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-2.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-2.svg'}]","[{'id': 4, 'name': 'Pectoralis major', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-4.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-4.svg'}, {'id': 5, 'name': 'Triceps brachii', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-5.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-5.svg'}]","[{'id': 1, 'name': 'Barbell'}]","{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",Wikipedia,[],"[{'id': 153, 'uuid': '47c33837-be38-4ebb-b19a-84c280f5f2b0', 'name': 'Frontdrücken LH', 'description': '<p>Setze dich auf eine Bank, stelle die Lehne fast Senkrecht ein. Greife die Langhantel etwas mehr als Schulterbreit und hebe sie auf Brusthöhe. Drücke sie nun nach oben, strecke die Arme aber nicht vollständig aus. Bringe das Gewicht langsam wieder runter, bis sie wie beim Bankdrücken die Brust kurz berührt.</p>', 'creation_date': '2013-05-05', 'language': 1, 'license': 1, 'license_author': 'wger.de'}, {'id': 229, 'uuid': '89e6d2ea-9a17-4a77-9a52-d5bcf39d57fd', 'name': 'Military Press', 'description': '<p>The military press is a variation of the overhead press weight training exercise using very strict form and no pre-movement momentum.The military press targets the deltoid muscles in the shoulders as well as the triceps. Additionally, it works the core and legs, which the lifter uses to help stabilize the weight.The lift begins with the lifter standing and the barbell on the anterior deltoids. The lifter then raises the barbell overhead by pressing the palms of the hands against the underside of the barbell.</p>', 'creation_date': '2014-03-09', 'language': 2, 'license': 1, 'license_author': 'Wikipedia'}]",5.0
175,418,7b1e458f-1857-4c2f-8463-7d67d4b2db93,"{'id': 8, 'name': 'Arms'}",[],[],"[{'id': 2, 'name': 'SZ-Bar'}]","{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",mbozi1,[],"[{'id': 256, 'uuid': '8aadcd68-f085-44a0-a897-8b6ecf827ed0', 'name': 'Military Press', 'description': ""<p>On an SZ-bar grip your hands on the outside of each bend and stand with your arms straight down, palms facing your legs.\xa0Pull the bar (bending your arms at the elbow) to your chest, and the push the bar above your head (arms as straight as possible).\xa0Return the bar to your chest by dropping your arms at the elbows.\xa0Return the bar to it's origional position (stand with your arms straight down, palms facing your legs.)</p>"", 'creation_date': '2014-06-12', 'language': 2, 'license': 1, 'license_author': 'mbozi1'}]",
